Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,12g,,,6/0,,,,,'40851308050212,12.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,12g,,,7/0,,,,,'40851308050112,12.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,2#,,,,,'40851308050914,14.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,1#,,,,,'40851308050814,14.0,shopify,0,deny,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,1/0,,,,,'40851308050714,14.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,2/0,,,,,'40851308050614,14.0,,0,continue,manual,4.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,3/0,,,,,'40851308050514,14.0,,0,continue,manual,4.61,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,4/0,,,,,'40851308050414,14.0,,0,continue,manual,4.73,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,5/0,,,,,'40851308050314,14.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,6/0,,,,,'40851308050214,14.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,14g,,,7/0,,,,,'40851308050114,14.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,2#,,,,,'40851308050916,16.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,1#,,,,,'40851308050816,16.0,shopify,0,deny,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,1/0,,,,,'40851308050716,16.0,,0,continue,manual,4.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,2/0,,,,,'40851308050616,16.0,,0,continue,manual,4.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,3/0,,,,,'40851308050516,16.0,,0,continue,manual,4.61,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,4/0,,,,,'40851308050416,16.0,,0,continue,manual,4.73,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,5/0,,,,,'40851308050316,16.0,,0,continue,manual,4.97,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,6/0,,,,,'40851308050216,16.0,,0,continue,manual,5.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-laranja,,,,,,,,,16g,,,7/0,,,,,'40851308050116,16.0,shopify,0,deny,manual,5.32,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-laranja_c9fd07d9-64bb-4310-a594-4a796ceaaad0.png?v=1679599317,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,Anzol Jig Head Offset Articulado Esférico EWG Natural,<p>Chumbada Jig Head Offset Articulado Esférico EWG Natural</p>,Chumbada Oficial,,"","Anzol, Articulado, Colorido, Esférico, EWG, Jig Head, Jig Head Offset, Natural, Offset, Todos",true,Peso,3g,,Tamanho do Anzol,2#,,,,,'40851307010903,3.0,,-53,continue,manual,2.15,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,1,Chumbada Jig Head Offset Articulado Esférico EWG Natural,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,active
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,1#,,,,,'40851307010803,3.0,shopify,-2,deny,manual,2.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,1/0,,,,,'40851307010703,3.0,,-52,continue,manual,2.15,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,2/0,,,,,'40851307010603,3.0,,-22,continue,manual,2.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,3/0,,,,,'40851307010503,3.0,,-42,continue,manual,2.68,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,4/0,,,,,'40851307010403,3.0,,0,continue,manual,2.80,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,5/0,,,,,'40851307010303,3.0,,0,continue,manual,3.04,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,6/0,,,,,'40851307010203,3.0,,0,continue,manual,3.22,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,3g,,,7/0,,,,,'40851307010103,3.0,shopify,0,deny,manual,3.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,2#,,,,,'40851307010905,5.0,,-52,continue,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,1#,,,,,'40851307010805,5.0,shopify,-2,deny,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,1/0,,,,,'40851307010705,5.0,,-52,continue,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,2/0,,,,,'40851307010605,5.0,,-52,continue,manual,2.74,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,3/0,,,,,'40851307010505,5.0,,-72,continue,manual,2.95,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,4/0,,,,,'40851307010405,5.0,,-20,continue,manual,3.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,5/0,,,,,'40851307010305,5.0,,-5,continue,manual,3.31,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,6/0,,,,,'40851307010205,5.0,,-5,continue,manual,3.49,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,5g,,,7/0,,,,,'40851307010105,5.0,shopify,0,deny,manual,3.66,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,2#,,,,,'40851307010907,7.0,,-2,continue,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,1#,,,,,'40851307010807,7.0,shopify,-2,deny,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,1/0,,,,,'40851307010707,7.0,,-36,continue,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,2/0,,,,,'40851307010607,7.0,,-67,continue,manual,2.74,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,3/0,,,,,'40851307010507,7.0,,-67,continue,manual,2.95,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,4/0,,,,,'40851307010407,7.0,,-32,continue,manual,3.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,5/0,,,,,'40851307010307,7.0,,-37,continue,manual,3.31,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,6/0,,,,,'40851307010207,7.0,,-4,continue,manual,3.49,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,7g,,,7/0,,,,,'40851307010107,7.0,shopify,0,deny,manual,3.66,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,2#,,,,,'40851307010909,9.0,,-2,continue,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,1#,,,,,'40851307010809,9.0,shopify,-2,deny,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,1/0,,,,,'40851307010709,9.0,,-7,continue,manual,2.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,2/0,,,,,'40851307010609,9.0,,-2,continue,manual,2.74,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,3/0,,,,,'40851307010509,9.0,,-67,continue,manual,2.95,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,4/0,,,,,'40851307010409,9.0,,-32,continue,manual,3.07,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,5/0,,,,,'40851307010309,9.0,,-25,continue,manual,3.31,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,6/0,,,,,'40851307010209,9.0,,-24,continue,manual,3.49,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,9g,,,7/0,,,,,'40851307010109,9.0,shopify,0,deny,manual,3.66,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,2#,,,,,'40851307010912,12.0,,-20,continue,manual,2.87,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,1#,,,,,'40851307010812,12.0,shopify,0,deny,manual,2.87,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,1/0,,,,,'40851307010712,12.0,,0,continue,manual,2.87,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,2/0,,,,,'40851307010612,12.0,,-36,continue,manual,3.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,3/0,,,,,'40851307010512,12.0,,-35,continue,manual,3.41,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,4/0,,,,,'40851307010412,12.0,,-55,continue,manual,3.53,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,5/0,,,,,'40851307010312,12.0,,-55,continue,manual,3.77,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,6/0,,,,,'40851307010212,12.0,,-60,continue,manual,3.95,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
chumbada-jig-head-offset-articulado-esferico-ewg-natural,,,,,,,,,12g,,,7/0,,,,,'40851307010112,12.0,shopify,-30,deny,manual,4.12,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/products/Jig-Head-Articulado-Esferico-natural_75bcf2a9-e883-41e4-a24b-bf28d6a25276.png?v=1679599320,kg,,,
